0.0033785	0.0028131	0.00030195
0.0017607	0.0019637	0.00044784
0.0041502	0.0032709	0.00026463
0.002336	0.0022533	0.00027358
0.0021403	0.0022484	0.00037728
0.0021355	0.002088	0.00025579
0.0027564	0.0022724	0.00025471
0.0023184	0.0022568	0.00036373
0.0022208	0.0021788	0.00035724
0.0023262	0.0022067	0.00036071
0.0029654	0.0024578	0.00031735
0.003312	0.002784	0.00030251
0.0022092	0.0019909	0.00036874
0.0037089	0.0028669	0.00025846
0.0040549	0.0031363	0.00038358
0.0018816	0.0019537	0.00025955
0.00324	0.0028528	0.00033037
0.0027036	0.0023195	0.00026693
0.002801	0.002619	0.00039868
0.0034742	0.003077	0.0003855
