0.16879	0.22112	0.54484
0.16914	0.2225	0.54147
0.16603	0.21819	0.52243
0.1672	0.22032	0.53142
0.17805	0.23092	0.57255
0.18046	0.23696	0.57105
0.17383	0.22637	0.55731
0.17601	0.22798	0.55175
0.18522	0.24373	0.57324
0.16047	0.21135	0.52722
0.15982	0.21032	0.51814
0.15082	0.19608	0.51167
0.15164	0.19447	0.50967
0.15693	0.20038	0.52751
0.14972	0.19167	0.50319
0.14713	0.18995	0.49207
0.15506	0.20029	0.51917
0.15248	0.19639	0.49645
